Quantity,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
1.0,12659.0,1.0,3.0,79.14588775543575,33.04364537215483,1.0,15.0,17.0,1977.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,4380.0,52.197,2.0,47.50735671561062,32.36457830896723,5.0,4.0,9.0,1963.0,0.050272014,2.0,2.0,21.0,4231.0,7.372,1020.0,0.0,3.0,2.0
1.0,10847.0,23.0,2.0,54.99739958010335,33.04364537215483,1.0,7.0,17.0,1977.0,0.075778755,2.0,2.0,6.0,1437.0,3.0,990.0,0.0,2.0,2.0
1.0,10805.0,48.0,2.0,53.74609695008119,31.36254529233618,8.0,12.0,16.0,1983.0,0.041124634,2.0,2.0,46.0,9515.0,5.0,990.0,1.0,10.0,2.0
1.0,8709.0,23.0,2.0,42.1384571014617,33.04364537215483,1.0,6.0,12.0,2013.0,0.034656082,2.0,2.0,0.0,168.0,0.0,990.0,0.0,0.0,2.0
1.0,8319.0,6.0,2.0,63.86631065939285,33.04364537215483,12.0,11.0,17.0,1977.0,0.243204519,2.0,2.0,5.0,1564.0,0.0,1074.568,0.0,0.0,2.0
1.0,2215.0,29.0,2.0,48.0454064451377,32.7759706224307,5.0,3.0,5.0,1961.0,0.069660344,2.0,2.0,31.0,6119.0,4.0,990.0,1.0,2.0,2.0
1.0,7000.0,72.0,2.0,40.19729495995903,27.82819032270468,7.0,4.0,9.0,1964.0,0.210473241,2.0,2.0,11.0,2398.0,2.0,1074.568,3.0,0.0,2.0
1.0,7701.0,23.0,2.0,50.89174095036861,46.92430071992332,0.0,3.0,3.0,2017.0,0.034656082,2.0,2.0,0.0,168.0,0.0,990.0,0.0,0.0,2.0
1.0,9678.0,9.0,2.0,66.73969364046987,33.04364537215483,10.0,10.0,17.0,2016.0,0.161531741,2.0,2.0,25.0,5648.0,1.0,1074.568,2.0,4.0,2.0
1.0,14026.0,71.0,2.0,63.947172783384296,33.73634456693656,10.0,12.0,22.0,1985.0,0.072157581,1.0,2.0,9.0,1768.0,0.0,1074.568,0.0,0.0,1.0
1.0,7971.0,96.0,1.0,41.41709162075825,23.624108813010288,7.0,8.0,10.0,1997.0,0.041116354,2.0,2.0,53.0,14892.0,4.0,990.0,1.0,4.0,2.0
1.0,13734.0,1.0,1.0,46.16472014006946,33.04364537215483,1.0,4.0,24.0,1977.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,16483.0,29.0,2.0,47.361757564200175,29.26732672323854,6.0,4.0,5.0,1960.0,0.040242764,2.0,2.0,25.0,3478.0,7.372,1074.568,3.0,1.0,2.0
1.0,6150.0,6.0,3.0,76.37955255988342,35.74109513380686,1.0,17.0,17.0,1977.0,0.243204519,2.0,2.0,5.0,1564.0,0.0,1074.568,0.0,0.0,2.0
1.0,2931.0,48.0,3.0,62.80668159333022,48.64271171191012,6.0,5.0,12.0,1980.0,0.041124634,2.0,2.0,46.0,9515.0,5.0,990.0,1.0,10.0,2.0
1.0,5418.0,62.0,2.0,74.47362880928104,33.04364537215483,1.0,10.0,17.0,1977.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,1662.0,144.0,3.0,92.85091971636191,33.04364537215483,12.0,10.0,17.0,2004.0,0.306977489,2.0,2.0,27.0,5148.0,7.372,1074.568,5.0,7.0,2.0
1.0,2441.0,6.0,3.0,78.41436101089539,44.1117438331644,12.0,14.0,1.0,1977.0,0.243204519,2.0,2.0,5.0,1564.0,0.0,1074.568,0.0,0.0,2.0
1.0,669.0,7.0,1.0,23.681686946276727,13.699489482358992,2.0,4.0,9.0,1971.0,0.130617806,2.0,2.0,39.0,10418.0,9.0,900.0,1.0,9.0,2.0
1.0,7734.0,129.0,1.0,36.205640925640544,19.572053389636096,9.0,11.0,12.0,1968.0,0.020741326,2.0,2.0,24.0,5613.0,5.0,1074.568,2.0,5.0,2.0
1.0,6010.0,72.0,2.0,63.29578675415534,33.04364537215483,1.0,23.0,23.0,2019.0,0.210473241,2.0,2.0,11.0,2398.0,2.0,1074.568,3.0,0.0,2.0
1.0,266.0,27.0,1.0,46.71832081226327,33.04364537215483,1.0,13.0,1.0,1977.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,632.0,27.0,1.0,48.7603390908081,33.04364537215483,1.0,7.0,17.0,1977.0,0.017647053,2.0,2.0,2.0,469.0,0.0,990.0,0.0,0.0,2.0
1.0,16221.0,23.0,3.0,69.37112564270639,33.04364537215483,1.0,3.0,3.0,1977.0,0.005767451,2.0,2.0,1.0,388.0,0.0,990.0,0.0,0.0,2.0
1.0,11832.0,96.0,1.0,38.46842132454913,23.35043108622961,8.0,9.0,17.0,1994.0,0.041116354,2.0,2.0,53.0,14892.0,4.0,990.0,1.0,4.0,2.0
1.0,5035.0,62.0,1.0,50.25844244515483,22.55936501481891,11.0,8.0,17.0,2011.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,37.0,27.0,1.0,34.885401584351555,33.04364537215483,1.0,23.0,25.0,1977.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,6168.0,119.0,2.0,47.82746538271734,31.71677623387681,5.0,3.0,5.0,1961.0,0.000995363,2.0,2.0,42.0,7651.0,1.0,990.0,1.0,5.0,2.0
1.0,11757.0,29.0,2.0,46.832068409810894,33.32686008088317,5.0,3.0,5.0,1964.0,0.069660344,2.0,2.0,31.0,6119.0,4.0,990.0,1.0,2.0,2.0
1.0,8086.0,30.0,1.0,38.5997459509462,33.04364537215483,1.0,12.0,17.0,1977.0,7.81528e-05,2.0,2.0,22.0,6398.0,7.372,1046.0,3.0,4.143,2.0
1.0,6529.0,85.0,3.0,56.33888054006959,34.654013591392456,6.0,5.0,9.0,1978.0,0.037177818,2.0,2.0,52.0,11217.0,1.0,1074.568,1.0,7.0,2.0
1.0,15121.0,93.0,3.0,56.50925320039437,33.04364537215483,1.0,3.0,2.0,1977.0,0.004949358,2.0,2.0,0.0,186.0,0.0,990.0,0.0,0.0,2.0
1.0,13904.0,1.0,1.0,40.27829635724406,33.04364537215483,1.0,18.0,17.0,1977.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,3711.0,94.0,1.0,41.281057292665885,42.39259409457574,10.0,13.0,13.0,2014.0,0.282797669,2.0,2.0,33.0,8667.0,2.0,990.0,0.0,6.0,2.0
1.0,16563.0,52.0,1.0,40.70907357800896,41.243693228866334,1.0,4.0,10.0,2015.0,0.371148999,2.0,2.0,34.0,7065.0,1.0,990.0,2.0,5.0,2.0
1.0,14494.0,52.0,2.0,64.02780360967654,35.74109513380686,0.0,9.0,17.0,1977.0,0.371148999,2.0,2.0,34.0,7065.0,1.0,990.0,2.0,5.0,2.0
1.0,3006.0,66.0,2.0,48.32314250593068,30.51139717636145,5.0,7.0,9.0,1971.0,0.111627393,2.0,2.0,50.0,12238.0,8.0,1074.568,2.0,3.0,2.0
1.0,15299.0,1.0,1.0,43.78871343674294,33.04364537215483,1.0,11.0,1.0,1977.0,0.014580716,2.0,2.0,3.0,760.0,1.0,990.0,0.0,0.0,2.0
1.0,92.0,21.0,3.0,70.42479628301454,46.60475213335845,9.0,12.0,12.0,1971.0,0.194489265,2.0,2.0,47.0,8004.0,3.0,1074.568,3.0,5.0,2.0
1.0,8066.0,71.0,2.0,57.07741919206358,31.63048746542902,8.0,12.0,12.0,1984.0,0.072157581,1.0,2.0,9.0,1768.0,0.0,1074.568,0.0,0.0,1.0
1.0,16071.0,1.0,2.0,64.94598971204098,33.04364537215483,1.0,20.0,20.0,1977.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,10662.0,29.0,1.0,25.956829229990177,17.25176776701609,5.965,5.0,5.0,1973.0,0.069660344,2.0,2.0,31.0,6119.0,4.0,990.0,1.0,2.0,2.0
1.0,3883.0,3.0,2.0,62.94609680973591,38.29646711140192,10.0,17.0,17.0,1984.0,0.050900058,2.0,2.0,43.0,10621.0,1.0,1074.568,2.0,3.0,2.0
1.0,5511.0,52.0,1.0,42.06416016427535,42.48809495093559,1.0,11.0,17.0,1977.0,0.371148999,2.0,2.0,34.0,7065.0,1.0,990.0,2.0,5.0,2.0
1.0,2821.0,1.0,3.0,76.42629454513114,48.1857940081697,10.0,12.0,17.0,1989.0,0.025609157,2.0,2.0,33.0,5261.0,0.0,1074.568,3.0,1.0,2.0
1.0,9570.0,129.0,1.0,39.55023422390107,21.55964605695651,9.0,11.0,16.0,1979.0,0.11781023344459998,2.0,2.0,20.0,4386.0,7.372,990.0,1.0,5.0,2.0
1.0,4326.0,98.0,2.0,56.45080171444757,36.5464831055064,9.0,1.0,16.0,1983.0,0.089039719,2.0,2.0,33.0,7976.0,5.0,990.0,0.0,11.0,2.0
1.0,9251.0,1.0,3.0,81.98333868762508,33.04364537215483,10.0,5.0,17.0,2018.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,9031.0,92.0,2.0,39.34177050211407,21.23154919398652,7.0,6.0,12.0,1972.0,0.11781023344459998,2.0,2.0,20.0,4386.0,7.372,990.0,1.0,5.0,2.0
1.0,12689.0,61.0,1.0,38.190813276343405,21.653921021502047,10.0,14.0,25.0,2013.0,0.300322518,2.0,2.0,52.0,10311.0,6.0,990.0,1.0,9.0,2.0
1.0,16380.0,45.0,3.0,58.26614402254408,39.92691870888048,6.0,6.0,5.0,1961.0,0.014423114,2.0,2.0,19.0,3806.0,4.0,990.0,0.0,3.0,2.0
1.0,1053.0,22.0,2.0,60.069781660583295,35.16138058579874,9.0,16.0,16.0,2001.0,0.118537385,2.0,2.0,30.0,6207.0,1.0,1183.0,1.0,0.0,2.0
1.0,4568.0,54.0,2.0,42.77517622883904,27.75189744956837,5.0,4.0,5.0,1966.0,0.006076152,2.0,2.0,30.0,5285.0,0.0,990.0,1.265,6.0,2.0
1.0,16140.0,27.0,1.0,38.25155748222115,33.04364537215483,1.0,16.0,17.0,1977.0,0.011654127,2.0,2.0,4.0,915.0,0.0,990.0,0.0,0.0,2.0
1.0,14356.0,54.0,2.0,78.17621653251605,35.74109513380686,1.0,10.0,8.0,2014.0,0.006076152,2.0,2.0,30.0,5285.0,0.0,990.0,1.265,6.0,2.0
1.0,8466.0,6.0,2.0,66.27001382580022,33.04364537215483,0.0,13.0,17.0,1977.0,0.243204519,2.0,2.0,5.0,1564.0,0.0,1074.568,0.0,0.0,2.0
1.0,15652.0,9.0,1.0,45.63248019399702,20.384021962561462,8.0,10.0,14.0,1995.0,0.161531741,2.0,2.0,25.0,5648.0,1.0,1074.568,2.0,4.0,2.0
1.0,3285.0,27.0,1.0,37.36832905517467,33.04364537215483,1.0,23.0,22.0,2017.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,3198.0,47.0,1.0,35.71402869506629,22.638513886402112,6.0,6.0,9.0,1978.0,6.99893e-05,2.0,2.0,46.0,10309.0,1.0,1074.568,1.0,4.143,2.0
1.0,14088.0,123.0,3.0,91.5990273608436,33.04364537215483,11.0,4.0,8.0,2005.0,0.0,2.0,2.0,6.0,2733.0,0.0,920.0,0.0,4.0,2.0
1.0,2268.0,58.0,1.0,39.9789439530899,41.5485034677797,0.0,13.0,17.0,1977.0,0.072157581,2.0,2.0,23.0,5735.0,3.0,1084.0,0.0,5.0,2.0
1.0,15472.0,1.0,2.0,77.50671396453394,33.04364537215483,12.0,3.0,22.0,1977.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,1203.0,58.0,3.0,87.81555869297081,35.74109513380686,0.0,9.0,7.0,1977.0,0.072157581,2.0,2.0,23.0,5735.0,3.0,1084.0,0.0,5.0,2.0
1.0,7157.0,78.0,3.0,79.45759445051031,44.618002121026976,12.0,16.0,17.0,1977.0,0.092290642,2.0,2.0,21.0,4346.0,2.0,1074.568,1.0,2.0,2.0
1.0,6886.0,39.0,1.0,33.07777294208548,17.98219482650871,7.0,7.0,12.0,1972.0,0.042307271,2.0,2.0,17.0,2810.0,9.0,1074.568,3.0,6.0,2.0
1.0,5083.0,46.0,3.0,61.4500959344176,46.41000518792711,6.0,8.0,9.0,1967.0,0.0,2.0,2.0,47.0,11319.0,0.0,1145.0,3.0,5.0,2.0
1.0,7467.0,27.0,1.0,34.842188905195606,33.04364537215483,0.0,22.0,25.0,1977.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,14068.0,8.0,2.0,52.23639546342928,33.258364791544906,8.0,7.0,16.0,1982.0,0.11781023344459998,2.0,1.0,26.0,4439.0,1.0,1130.0,1.0,5.0,2.0
1.0,2080.0,99.0,2.0,48.13796454659416,31.329245786693487,5.0,6.0,5.0,1969.0,0.033493708,2.0,2.0,66.0,10573.0,1.0,1074.568,3.0,8.0,2.0
1.0,10865.0,1.0,1.0,47.5997576081341,33.04364537215483,1.0,24.0,24.0,1977.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,13516.0,41.0,1.0,39.20497879964012,20.607034710180177,9.0,8.0,12.0,1969.0,0.175054867,2.0,2.0,36.0,10055.0,3.0,990.0,1.0,0.0,2.0
1.0,14150.0,2.0,2.0,48.10615813281211,31.709410875628773,5.0,6.0,12.0,1971.0,0.130617806,2.0,2.0,39.0,10418.0,9.0,900.0,1.0,9.0,2.0
1.0,7609.0,23.0,2.0,55.512596232854136,33.04364537215483,10.0,5.0,20.0,1977.0,0.034656082,2.0,2.0,0.0,168.0,0.0,990.0,0.0,0.0,2.0
1.0,2144.0,52.197,3.0,79.55452459458918,33.04364537215483,7.0,4.0,4.0,1958.0,0.037316452,2.0,2.0,32.0,6748.0,7.372,990.0,4.0,10.0,2.0
1.0,10357.0,124.0,2.0,43.13194505173272,29.74968743086344,5.0,2.0,5.0,1963.0,0.16909109,2.0,2.0,19.0,3856.0,10.0,990.0,2.0,5.0,2.0
1.0,2396.0,58.0,3.0,72.84706408391897,45.90408389388725,9.0,12.0,14.0,1970.0,0.1489038909999999,2.0,2.0,9.0,1952.0,1.0,1074.568,3.0,2.0,2.0
1.0,1526.0,39.0,3.0,76.08277699746898,52.35242766014222,6.0,3.0,5.0,1984.166,0.042031587,2.0,2.0,37.0,6856.0,7.372,1074.568,2.0,5.0,2.0
1.0,10890.0,11.0,2.0,57.16785372355168,34.85828654030224,8.0,8.0,14.0,2006.0,0.0001696759999999,2.0,2.0,36.0,5992.0,0.0,990.0,1.0,1.0,2.0
1.0,8638.0,25.0,5.0,56.50925320039437,35.74109513380686,1.0,14.0,25.0,2016.0,0.069753361,2.0,2.0,53.0,13670.0,4.0,990.0,1.0,11.0,2.0
1.0,6050.0,67.0,3.0,69.19386111623265,44.891811254484246,6.0,3.0,12.0,1978.0,0.0077202819999999,2.0,2.0,38.0,4788.0,2.0,990.0,0.0,4.0,2.0
1.0,7639.0,27.0,1.0,38.756506999921264,33.04364537215483,1.0,7.0,1.0,1977.0,0.211401214,2.0,2.0,9.0,1892.0,0.0,990.0,0.0,1.0,2.0
1.0,10544.0,105.0,1.0,39.39769472574144,22.276338220073733,10.0,9.0,12.0,1968.0,0.040242764,2.0,2.0,25.0,3478.0,7.372,1074.568,3.0,1.0,2.0
1.0,9577.0,19.0,3.0,62.38250154525821,45.15839031528968,5.0,9.0,9.0,1975.0,0.309479124,2.0,2.0,35.0,7715.0,4.0,990.0,0.0,6.0,2.0
1.0,13195.0,6.0,3.0,80.52275360551849,33.04364537215483,1.0,15.0,17.0,1977.0,0.243204519,2.0,2.0,5.0,1564.0,0.0,1074.568,0.0,0.0,2.0
1.0,3484.0,85.0,3.0,54.10038338989246,35.039397141849435,6.0,7.0,9.0,1977.0,0.037177818,2.0,2.0,52.0,11217.0,1.0,1074.568,1.0,7.0,2.0
1.0,16668.0,34.0,3.0,56.50925320039437,35.74109513380686,12.0,10.0,23.0,2013.0,0.069753361,2.0,2.0,53.0,13670.0,4.0,990.0,1.0,11.0,2.0
1.0,7171.0,6.0,2.0,66.47630451043443,37.81281338240322,12.0,2.0,17.0,1977.0,0.243204519,2.0,2.0,5.0,1564.0,0.0,1074.568,0.0,0.0,2.0
1.0,8547.0,8.0,2.0,54.47204579445031,31.69381707316492,8.0,10.0,14.0,1990.0,0.11781023344459998,2.0,1.0,26.0,4439.0,1.0,1130.0,1.0,5.0,2.0
1.0,12735.0,99.0,2.0,54.48433771439975,52.49794185753584,9.0,3.0,12.0,1976.0,0.033493708,2.0,2.0,66.0,10573.0,1.0,1074.568,3.0,8.0,2.0
1.0,9093.0,26.0,2.0,45.72973678818752,28.8965516946566,5.0,4.0,5.0,1965.0,0.0,2.0,2.0,36.0,6714.0,2.0,1074.568,0.0,2.0,2.0
1.0,15323.0,131.0,2.0,49.957746482178536,32.708735809962754,7.0,10.0,9.0,1964.0,0.0,2.0,2.0,23.0,3684.0,2.0,990.0,0.0,4.0,2.0
1.0,14897.0,3.0,1.0,33.25521536544214,18.0162602507066,6.0,8.0,9.0,1973.0,0.050900058,2.0,2.0,43.0,10621.0,1.0,1074.568,2.0,3.0,2.0
1.0,5135.0,30.0,1.0,43.144340569177466,18.295503331696487,1.0,12.0,22.0,2016.0,7.81528e-05,2.0,2.0,22.0,6398.0,7.372,1046.0,3.0,4.143,2.0
1.0,5327.0,61.0,3.0,53.55645241319836,36.79196383515868,6.0,5.0,9.0,1976.0,0.300322518,2.0,2.0,52.0,10311.0,6.0,990.0,1.0,9.0,2.0
1.0,13133.0,61.0,3.0,64.6180322495841,47.29265345306051,6.0,7.0,9.0,1969.0,0.298204575,2.0,2.0,16.0,4048.0,3.0,990.0,1.0,3.0,2.0
1.0,1676.0,17.0,2.0,55.298609010628574,33.18096139518532,9.0,14.0,16.0,1981.0,0.0,2.0,2.0,18.0,3374.0,5.0,990.0,1.0,2.0,2.0
1.0,16296.0,53.0,2.0,62.66202403154612,36.26187434292907,10.0,19.0,24.0,2019.0,0.049637257,2.0,2.0,34.0,7759.0,0.0,1074.568,1.0,3.0,2.0
1.0,1095.0,27.0,2.0,57.60356358302562,33.04364537215483,1.0,7.0,12.0,2017.0,0.011654127,2.0,2.0,4.0,915.0,0.0,990.0,0.0,0.0,2.0
1.0,12528.0,21.0,1.0,36.95716462088589,21.68070204317732,6.0,5.0,6.0,1962.0,0.034331497,2.0,2.0,25.0,5487.0,3.0,990.0,0.0,4.0,2.0
1.0,7348.0,53.0,2.0,58.06402060019615,33.04364537215483,1.0,8.0,19.0,2017.0,0.049637257,2.0,2.0,34.0,7759.0,0.0,1074.568,1.0,3.0,2.0
1.0,11663.0,42.0,1.0,40.048098831463406,23.554404763693128,7.0,10.0,17.0,2006.0,0.158249043,2.0,2.0,21.0,5731.0,0.0,990.0,1.0,0.0,2.0
1.0,1803.0,124.0,2.0,48.17357555694321,31.97503151996479,5.0,4.0,5.0,1968.0,0.122090347,2.0,2.0,29.0,6566.0,7.0,1074.568,4.0,0.0,2.0
1.0,1510.0,88.0,3.0,62.36754608180144,45.03172269790953,5.0,9.0,9.0,1974.0,0.127375905,2.0,2.0,43.0,8429.0,3.0,990.0,3.0,9.0,2.0
1.0,16045.0,27.0,2.0,63.69700999017743,33.04364537215483,10.0,14.0,17.0,2016.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,2900.0,29.0,1.0,34.24579070797954,17.20156028046376,5.0,5.0,5.0,1966.0,0.069660344,2.0,2.0,31.0,6119.0,4.0,990.0,1.0,2.0,2.0
1.0,3236.0,57.0,2.0,43.7482851680293,31.052534791295727,5.0,4.0,5.0,1970.0,0.133215333,2.0,2.0,49.0,11395.0,3.0,1074.568,3.0,4.0,1.0
1.0,1318.0,39.0,2.0,63.05582280028228,39.44425864541748,10.0,18.0,20.0,2013.0,0.0006991189999999,2.0,2.0,14.0,3369.0,7.372,1074.568,0.0,3.0,2.0
1.0,14948.0,83.0,2.0,49.91011626009344,31.331926463723807,9.0,3.0,12.0,1978.0,0.0077202819999999,2.0,2.0,38.0,4788.0,2.0,990.0,0.0,4.0,2.0
1.0,7840.0,46.0,3.0,77.54370827287322,52.90704362724434,9.0,4.0,4.0,1962.0,0.188783766,2.0,2.0,31.0,6137.0,4.0,990.0,0.0,1.0,2.0
1.0,15325.0,9.0,2.0,62.67879962748225,33.04364537215483,1.0,4.0,1.0,1977.0,0.161531741,2.0,2.0,25.0,5648.0,1.0,1074.568,2.0,4.0,2.0
1.0,8700.0,23.0,1.0,77.60832784588018,37.35390072103868,15.0,3.0,3.0,2011.0,0.014072961,2.0,2.0,2.0,475.0,0.0,990.0,0.0,0.0,2.0
1.0,15706.0,94.0,2.0,47.77648526958697,27.920873127886967,6.0,8.0,9.0,1970.0,0.282797669,2.0,2.0,33.0,8667.0,2.0,990.0,0.0,6.0,2.0
1.0,14449.0,25.0,1.0,32.93847268320188,32.57110520192509,7.0,15.0,17.0,2016.0,0.069753361,2.0,2.0,53.0,13670.0,4.0,990.0,1.0,11.0,2.0
1.0,16117.0,30.0,2.0,60.33083492716742,33.04364537215483,1.0,24.0,22.0,1977.0,7.81528e-05,2.0,2.0,22.0,6398.0,7.372,1046.0,3.0,4.143,2.0
1.0,4529.0,101.0,1.0,39.14986638842559,19.1894195685826,8.0,11.0,17.0,1988.0,0.225824954,1.0,2.0,41.0,6558.0,7.0,1074.568,3.0,2.0,2.0
1.0,11199.0,41.0,2.0,48.10559143801014,30.55838550895391,5.0,7.0,9.0,1971.0,0.175054867,2.0,2.0,36.0,10055.0,3.0,990.0,1.0,0.0,2.0
1.0,4052.0,1.0,3.0,56.50925320039437,33.04364537215483,0.0,9.0,0.0,1977.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,821.0,46.0,2.0,47.57343923240528,30.57739952226616,6.0,9.0,9.0,1971.0,0.0,2.0,2.0,47.0,11319.0,0.0,1145.0,3.0,5.0,2.0
1.0,68.0,42.0,2.0,67.07601253142803,32.00953479501489,11.0,16.0,24.0,2007.0,0.158249043,2.0,2.0,21.0,5731.0,0.0,990.0,1.0,0.0,2.0
1.0,554.0,62.0,1.0,45.13309684365087,18.20395548531157,11.0,4.0,17.0,2016.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,452.0,75.0,1.0,38.68291749898939,23.28879640835423,10.0,16.0,16.0,1988.0,0.307466659,2.0,1.0,30.0,5048.0,9.0,1074.568,2.0,5.0,2.0
1.0,11394.0,70.0,3.0,63.25953830338325,41.0506290963445,7.0,12.0,14.0,1997.0,0.002211665,2.0,2.0,39.0,7614.0,3.0,990.0,1.0,5.0,1.0
1.0,11393.0,27.0,2.0,57.635228337567256,31.439755542164672,10.0,13.0,16.0,2005.0,0.07542368,2.0,2.0,11.0,3097.0,0.0,990.0,0.0,0.0,2.0
1.0,9535.0,1.0,1.0,48.46091242243136,33.04364537215483,0.0,13.0,0.0,1977.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,4024.0,83.0,1.0,39.99037017279849,23.636319786554107,8.0,15.0,17.0,1987.0,0.0077202819999999,2.0,2.0,38.0,4788.0,2.0,990.0,0.0,4.0,2.0
1.0,10069.0,85.0,3.0,53.375987529508144,35.8332175713849,6.0,10.0,9.0,1977.0,0.037177818,2.0,2.0,52.0,11217.0,1.0,1074.568,1.0,7.0,2.0
1.0,12007.0,29.0,1.0,38.2003208965624,27.06610638653759,5.0,5.0,5.0,1967.0,0.069660344,2.0,2.0,31.0,6119.0,4.0,990.0,1.0,2.0,2.0
1.0,12368.0,64.0,2.0,74.20020713519506,37.43975227026928,11.0,11.0,24.0,2003.0,0.135649789,2.0,2.0,46.0,7960.0,6.0,1074.568,3.0,11.0,2.0
1.0,1259.0,53.0,3.0,81.31059858010299,35.74109513380686,1.0,20.0,18.0,2017.0,0.049637257,2.0,2.0,34.0,7759.0,0.0,1074.568,1.0,3.0,2.0
1.0,1124.0,7.0,3.0,65.12647573915594,42.26511518775183,8.0,9.0,12.0,1985.0,0.035145267,2.0,2.0,42.0,9292.0,3.0,1074.568,0.0,3.0,2.0
1.0,3707.0,11.0,2.0,46.26614120182139,28.44894076293427,6.0,3.0,9.0,1973.0,0.012338886,2.0,2.0,35.0,5776.0,1.0,1074.568,2.0,4.0,2.0
1.0,8767.0,84.0,1.0,35.90736772042512,20.807331729875315,9.0,9.0,12.0,1967.0,0.006076152,2.0,2.0,30.0,5285.0,0.0,990.0,1.265,6.0,2.0
1.0,1919.0,11.0,1.0,35.247786008690774,20.35825169147965,10.0,12.0,12.0,1971.0,0.038692987,2.0,2.0,28.0,6533.0,1.0,1015.0,2.0,5.0,2.0
1.0,16741.0,99.0,1.0,38.445139225327495,25.629777789912467,6.0,8.0,9.0,1976.0,0.012338886,2.0,2.0,35.0,5776.0,1.0,1074.568,2.0,4.0,2.0
1.0,6664.0,53.0,2.0,59.45105344064522,36.122148093269374,10.0,10.0,24.0,2018.0,0.049637257,2.0,2.0,34.0,7759.0,0.0,1074.568,1.0,3.0,2.0
1.0,5688.0,45.0,2.0,73.10887638981626,33.04364537215483,1.0,8.0,17.0,2014.0,0.195781053,2.0,2.0,23.0,5212.0,6.0,990.0,3.0,2.0,2.0
1.0,7799.0,3.0,1.0,36.93082261471204,18.977519347566744,9.0,1.0,12.0,1971.0,0.265088676,2.0,2.0,37.0,5288.0,0.0,1074.568,3.0,2.0,2.0
1.0,14843.0,135.0,3.0,61.07575428227001,43.88575607634552,5.0,5.0,9.0,1972.0,0.007658515,2.0,2.0,35.0,7077.0,7.372,1074.568,3.0,4.143,2.0
1.0,7532.0,9.0,2.0,47.91777171886911,30.918685354524595,8.0,4.0,14.0,2010.0,0.13012277,2.0,2.0,8.0,1986.0,0.0,990.0,0.0,0.0,2.0
1.0,8133.0,1.0,1.0,49.620649680846405,33.04364537215483,1.0,10.0,24.0,1977.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,6264.0,47.0,3.0,79.99332884871649,47.25110417091936,10.0,3.0,16.0,1980.0,0.101872465,2.0,2.0,23.0,4583.0,3.0,990.0,3.0,3.0,2.0
1.0,4125.0,94.0,1.0,43.42743611424306,18.5919138812904,7.0,12.0,17.0,2006.0,0.11781023344459998,2.0,2.0,25.0,6149.0,0.0,990.0,0.0,0.0,2.0
1.0,2410.0,99.0,2.0,46.84290607335274,31.91581332412824,5.0,5.0,5.0,1968.0,0.033493708,2.0,2.0,66.0,10573.0,1.0,1074.568,3.0,8.0,2.0
1.0,13607.0,62.0,3.0,83.00387547741258,33.04364537215483,0.0,12.0,0.0,1977.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,1716.0,57.0,2.0,62.474911979601096,36.24548487905354,10.0,20.0,22.0,2001.0,0.090799103,2.0,2.0,74.0,5378.628,2.0,990.0,5.0,4.143,2.0
1.0,1370.0,1.0,1.0,44.373134790122535,23.67984144853992,10.0,4.0,20.0,1977.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,2273.0,37.0,3.0,81.26409040417501,44.60794641362168,12.0,8.0,17.0,2002.0,0.178916796,2.0,2.0,18.0,3594.0,4.0,1074.568,1.0,5.0,2.0
